PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSCY;DSI;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4;P7440
20231252;12;2023;7650731;1;3;1;70;;2;1162.3018769;76;1;;;;;;;;;1;60;0;8;3;1;2;2;;2;;.;9111;97;9700;
20231252;12;2023;7650732;1;2;1;70;;2;906.99534602;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650732;1;3;1;70;;2;906.99534602;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650732;1;4;1;70;;2;906.99534602;76;1;;;;;;;;;1;24;0;8;3;1;2;2;;2;;.;9111;97;9700;
20231252;12;2023;7650732;1;5;1;70;;2;906.99534602;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650734;1;2;1;70;;2;2494.9863114;76;1;;;;;1;;40;1000000;1;3;0;8;7;2;2;2;;2;;.;9211;01;0123;
20231252;12;2023;7650735;1;2;1;70;;2;1906.373813;76;1;;;;;;;;;1;24;0;4;4;1;2;2;;2;;.;9411;56;5619;
20231252;12;2023;7650736;1;1;1;70;;2;1239.7453663;76;1;;;;;;;;;1;60;0;9;7;3;2;2;;2;;.;6111;01;0123;
20231252;12;2023;7650736;1;4;1;70;;2;1239.7453663;76;1;;;;;;;;;1;312;0;3;3;1;2;2;;2;;.;9111;97;9700;
20231252;12;2023;7650736;1;5;1;70;;2;1239.7453663;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650736;1;6;1;70;;2;1239.7453663;76;1;;;;;;;;;1;6;0;6;1;2;2;2;;2;;.;5223;47;4771;
20231252;12;2023;7650736;1;7;1;70;;2;1239.7453663;76;;1;1;1;1;;;47;1300000;1;4;0;6;1;2;2;2;;2;;4120;5223;47;4771;
20231252;12;2023;7650737;1;6;1;70;;2;3332.1895323;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650741;1;1;1;70;;2;2576.9189282;76;1;;;;;1;;30;4000000;1;24;0;9;1;2;2;2;;2;;.;4214;61;6110;
20231252;12;2023;7650742;1;2;1;70;;2;1841.6986123;76;1;;;;;;;;;1;360;0;8;1;2;2;2;;2;;.;7391;17;1702;
20231252;12;2023;7650744;1;2;1;70;;2;1506.8866042;76;1;;;;;;;;;1;1;0;4;6;2;2;2;;2;;.;6111;01;0123;
20231252;12;2023;7650745;1;2;1;70;;2;981.87833013;76;1;;;;;;;;;1;360;0;3;1;7;2;2;;2;;.;5120;01;0128;
20231252;12;2023;7650745;1;5;1;70;;2;981.87833013;76;1;;;;;1;;48;800000;1;6;0;8;7;3;2;2;;2;;.;9211;01;0123;
20231252;12;2023;7650745;1;6;1;70;;2;981.87833013;76;1;;;;;1;;48;600000;1;6;0;8;7;3;2;2;;2;;.;9211;01;0123;
20231252;12;2023;7650748;1;3;1;70;;2;981.87833013;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650748;1;4;1;70;;2;981.87833013;76;1;;;;;;;;;1;120;0;8;7;4;2;2;;2;;.;9211;01;0123;
20231252;12;2023;7650751;1;3;1;70;;2;1499.4734735;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650753;1;2;1;70;;2;981.87833013;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650753;1;3;1;70;;2;981.87833013;76;1;;;;;;;;;1;12;0;9;7;2;2;2;;2;;.;9211;01;0123;
20231252;12;2023;7650755;1;2;1;70;;2;2689.4308925;76;1;;;;;2;5;;1160000;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650756;1;2;1;70;;2;1598.0763972;76;1;;;;;;;;;1;120;0;4;7;2;2;2;;2;;.;9211;01;0123;
20231252;12;2023;7650758;1;1;1;70;;2;666.8142008;76;1;;;;;;;;;1;240;1;6;1;9;2;3;;2;;.;3344;86;8621;
20231252;12;2023;7650758;1;2;1;70;;2;666.8142008;76;1;;;;;;;;;1;150;1;5;4;10;2;3;;2;;.;2320;85;8551;
20231252;12;2023;7650759;1;1;1;70;;2;1117.8719435;76;1;;;;;;;;;1;120;1;4;3;1;2;2;;2;;.;9111;97;9700;
20231252;12;2023;7650760;1;1;1;70;;2;1117.8719435;76;1;;;;;;;;;1;360;1;4;3;1;2;2;;2;;.;9111;97;9700;
20231252;12;2023;7650761;1;1;1;70;;2;1312.6662745;76;1;;;;;1;;47;1160000;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650761;1;3;1;70;;2;1312.6662745;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650762;1;1;1;70;;2;917.93207469;76;;1;1;12;3;;;47;1160000;2;;;;;;;2;;2;;9111;;;;
20231252;12;2023;7650762;1;5;1;70;;2;917.93207469;76;1;;;;;;;;;1;36;0;4;3;1;2;2;;2;;.;9111;97;9700;
20231252;12;2023;7650763;1;2;1;70;;2;1080.8532997;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650763;1;3;1;70;;2;1080.8532997;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650764;1;1;1;70;;2;821.30583152;76;1;;;;;;;;;1;96;1;5;7;2;2;3;;2;;.;9211;01;0124;
20231252;12;2023;7650764;1;2;1;70;;2;821.30583152;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650764;1;3;1;70;;2;821.30583152;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650765;1;1;1;70;;2;798.93208303;76;1;;;;;;;;;1;156;1;5;1;2;2;3;;2;;.;9214;55;5514;
20231252;12;2023;7650765;1;2;1;70;;2;798.93208303;76;1;;;;;1;;30;400000;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650766;1;1;1;70;;2;798.93208303;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650767;1;1;1;70;;2;798.93208303;76;1;;;;;;;;;1;240;1;4;1;10;2;2;;2;;.;8331;49;4921;
20231252;12;2023;7650767;1;2;1;70;;2;798.93208303;76;1;;;;;;;;;1;3;1;9;1;4;2;2;;2;;.;9112;86;8621;
20231252;12;2023;7650768;1;1;1;70;;2;1140.245692;76;1;;;;;;;;;1;0;2;3;4;1;2;2;;1;250000;.;5120;56;5611;
20231252;12;2023;7650769;1;1;1;70;;2;798.93208303;76;1;;;;;;;;;1;12;0;5;5;3;2;3;;2;;.;5230;56;5611;
20231252;12;2023;7650770;1;2;1;70;;2;1333.4179463;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650770;1;3;1;70;;2;1333.4179463;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650771;1;1;1;70;;1;2365.4328869;76;1;;;;;;;;;1;48;0;4;4;1;2;2;;2;;.;9121;96;9601;
20231252;12;2023;7650772;1;2;1;70;;1;2880.4786341;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650773;1;1;1;70;;1;2365.4328869;76;1;;;;;;;;;1;12;0;8;4;10;2;2;;2;;.;2622;85;8544;
20231252;12;2023;7650774;1;1;1;70;;1;3391.9362537;76;1;;;;;;;;;1;36;0;4;3;1;2;2;;2;;.;9111;97;9700;
20231252;12;2023;7650774;1;3;1;70;;1;3391.9362537;76;1;;;;;2;5;;1160000;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650775;1;2;1;70;;1;3154.7467434;76;;1;1;9;3;;;48;1200000;2;;;;;;;2;;2;;5311;;;;
20231252;12;2023;7650776;1;2;1;70;;1;1774.3778726;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650776;1;3;1;70;;1;1774.3778726;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650781;1;3;1;70;;1;2416.7580005;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650781;1;4;1;70;;1;2416.7580005;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650782;1;3;1;70;;1;2170.7818814;76;;1;1;6;4;;;24;1500000;1;2;0;6;3;1;2;2;;2;;5223;5311;97;9700;
20231252;12;2023;7650783;1;1;1;70;;1;2956.5377551;76;1;;;;;;;;;1;324;0;5;1;9;2;3;;2;;.;4321;31;3110;
20231252;12;2023;7650784;1;2;1;70;;1;2492.7213276;76;1;;;;;1;;24;1160000;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650784;1;4;1;70;;1;2492.7213276;76;;2;1;24;7;;;47;1160000;1;1;0;8;4;1;2;2;;1;200000;9211;6113;81;8130;
20231252;12;2023;7650786;1;1;1;70;;1;2880.4786341;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650790;1;1;1;70;;1;1817.100021;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650790;1;2;1;70;;1;1817.100021;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650790;1;3;1;70;;1;1817.100021;76;1;;;;;;;;;1;23;0;3;4;1;2;2;;2;;.;9111;81;8121;
20231252;12;2023;7650791;1;2;1;70;;1;2343.2833435;76;1;;;;;1;;40;1160000;1;5;0;8;1;4;2;2;;2;;.;9112;85;8530;
20231252;12;2023;7650791;1;3;1;70;;1;2343.2833435;76;;2;1;52;1;;;50;1160000;2;;;;;;;2;;2;;9313;;;;
20231252;12;2023;7650791;1;4;1;70;;1;2343.2833435;76;;2;1;52;1;;;48;1160000;1;0;2;8;3;1;2;2;;2;;5131;5311;97;9700;
20231252;12;2023;7650792;1;1;1;70;;1;2224.6728656;76;;1;1;5;1;;;50;800000;1;0;2;8;1;3;2;2;;1;60000;7112;7131;41;4111;
20231252;12;2023;7650792;1;2;1;70;;1;2224.6728656;76;;1;1;10;1;;;50;900000;1;6;0;4;4;1;2;2;;2;;5131;9111;81;8121;
20231252;12;2023;7650795;1;1;1;70;;2;1777.3292835;76;1;;;;;;;;;1;24;1;5;1;10;2;3;;2;;.;3142;10;1071;
20231252;12;2023;7650797;1;2;1;70;;2;1519.8535659;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650798;1;1;1;70;;2;1621.2868433;76;1;;;;;;;;;1;120;1;5;3;1;2;3;;2;;.;9111;97;9700;
20231252;12;2023;7650800;1;1;1;70;;2;1135.9815556;76;1;;;;;;;;;1;240;0;5;4;1;2;3;;2;;.;9313;41;4111;
20231252;12;2023;7650802;1;1;1;70;;2;1621.2868433;76;1;;;;;;;;;1;24;0;6;4;1;2;3;;2;;.;9111;81;8121;
20231252;12;2023;7650803;1;2;1;70;;2;1970.2254288;76;1;;;;;;;;;1;3;0;3;3;1;2;2;;2;;.;9111;97;9700;
20231252;12;2023;7650804;1;1;1;70;;2;1589.4741696;76;1;;;;;1;;40;600000;1;9;0;7;1;3;2;2;;2;;.;5120;56;5611;
20231252;12;2023;7650805;1;2;1;70;;2;1940.7590293;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650808;1;2;1;70;;1;663.89712434;52;1;;;;;;;;;1;36;0;8;3;1;2;2;;2;;.;9111;97;9700;
20231252;12;2023;7650809;1;1;1;70;;1;646.11869353;52;1;;;;;;;;;1;120;0;4;5;2;2;3;;2;;.;3123;41;4111;
20231252;12;2023;7650809;1;2;1;70;;1;646.11869353;52;1;;;;;;;;;1;360;0;3;7;7;2;2;;2;;.;9211;01;0123;
20231252;12;2023;7650810;1;2;1;70;;1;723.48321624;52;1;;;;;;;;;1;12;0;3;1;10;2;2;;2;;.;4110;84;8430;
20231252;12;2023;7650811;1;1;1;70;;1;593.09113094;52;1;;;;;2;5;;800000;1;6;0;8;1;10;2;2;;2;;.;5321;85;8530;
20231252;12;2023;7650812;1;1;1;70;;1;701.96274564;52;1;;;;;;;;;1;24;0;4;4;1;2;2;;2;;.;5212;56;5619;
20231252;12;2023;7650818;1;1;1;70;;1;1065.3938097;52;1;;;;;;;;;1;74;0;3;1;5;2;2;;2;;.;5131;56;5611;
20231252;12;2023;7650819;1;1;1;70;;1;1039.3542976;52;1;;;;;;;;;1;48;0;4;4;1;2;2;;2;;.;5414;55;5514;
20231252;12;2023;7650820;1;2;1;70;;1;951.96888186;52;1;;;;;1;;48;120000;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650820;1;4;1;70;;1;951.96888186;52;1;;;;;;;;;1;5;0;3;4;10;2;2;;2;;.;3423;93;9311;
20231252;12;2023;7650822;1;1;1;70;;1;821.61550378;52;1;;;;;1;;40;600000;1;2;0;6;4;1;2;2;;2;;.;3322;47;4792;
20231252;12;2023;7650822;1;3;1;70;;1;821.61550378;52;;2;1;48;1;;;48;1160000;1;7;0;8;1;2;2;2;;2;;5329;5329;86;8622;
20231252;12;2023;7650822;1;4;1;70;;1;821.61550378;52;1;;;;;2;3;;1160000;1;2;0;4;1;6;2;2;;2;;.;5245;47;4731;
20231252;12;2023;7650826;1;2;1;70;;1;478.20638551;52;1;;;;;;;;;1;648;0;3;4;1;2;2;;2;;.;9121;96;9601;
20231252;12;2023;7650826;1;5;1;70;;1;478.20638551;52;;2;1;52;3;;;40;600000;1;120;0;8;4;1;2;2;;2;;9111;9211;01;0123;
20231252;12;2023;7650826;1;10;1;70;;1;478.20638551;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650827;1;2;1;70;;1;882.72712446;52;1;;;;;;;;;1;60;0;4;1;10;2;2;;2;;.;5242;10;1082;
20231252;12;2023;7650827;1;3;1;70;;1;882.72712446;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650828;1;1;1;70;;1;809.0026916;52;1;;;;;1;;48;1160000;1;12;0;8;1;10;2;2;;2;;.;5112;52;5221;
20231252;12;2023;7650829;1;1;1;70;;1;628.99650853;52;1;;;;;;;;;1;12;0;4;4;1;2;2;;2;;.;6111;01;0111;
20231252;12;2023;7650829;1;2;1;70;;1;628.99650853;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650831;1;4;1;70;;1;687.76996492;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650831;1;7;1;70;;1;687.76996492;52;1;;;;;;;;;1;2;0;8;1;2;2;2;;2;;.;9313;41;4111;
20231252;12;2023;7650832;1;1;1;70;;1;782.43420938;52;1;;;;;;;;;1;96;0;4;6;2;2;2;;2;;.;7231;45;4520;
20231252;12;2023;7650833;1;1;1;70;;1;782.43420938;52;;1;1;4;1;;;50;1100000;1;1;0;7;1;6;2;2;;2;;8331;8323;49;4921;
20231252;12;2023;7650836;1;1;1;70;;1;703.75641003;52;1;;;;;;;;;1;384;0;5;2;10;2;3;;2;;.;2341;85;8530;
20231252;12;2023;7650839;1;2;1;70;;2;1642.0388852;52;1;;;;;;;;;1;0;3;7;1;4;2;2;;1;800000;.;5223;47;4721;
20231252;12;2023;7650840;1;2;1;70;;2;857.77727405;52;;2;1;32;4;;;40;1160000;1;8;0;6;4;2;2;2;;2;;9112;9111;81;8121;
20231252;12;2023;7650840;1;5;1;70;;2;857.77727405;52;;1;1;12;4;;;48;1160000;1;3;0;6;1;3;2;2;;2;;5322;4120;96;9603;
20231252;12;2023;7650842;1;4;1;70;;2;1477.77943;52;1;;;;;;;;;1;60;0;4;4;1;2;2;;2;;.;9121;96;9601;
20231252;12;2023;7650843;1;1;1;70;;2;691.98254488;52;1;;;;;;;;;1;48;0;4;4;1;2;2;;2;;.;9211;01;0111;
20231252;12;2023;7650843;1;3;1;70;;2;691.98254488;52;1;;;;;;;;;1;360;0;3;3;1;2;2;;2;;.;9111;97;9700;
20231252;12;2023;7650843;1;4;1;70;;2;691.98254488;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650844;1;2;1;70;;2;691.98254488;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650844;1;3;1;70;;2;691.98254488;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650844;1;4;1;70;;2;691.98254488;52;1;;;;;;;;;1;240;0;4;1;1;2;2;;2;;.;8332;49;4923;
20231252;12;2023;7650845;1;2;1;70;;2;1056.759721;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650848;1;2;1;70;;2;1430.8337826;52;1;;;;;1;;24;500000;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650848;1;3;1;70;;2;1430.8337826;52;1;;;;;2;1;;500000;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650850;1;1;1;70;;2;891.99040565;52;1;;;;;;;;;1;6;0;3;1;3;1;1;2;2;;.;4311;42;4210;
20231252;12;2023;7650850;1;2;1;70;;2;891.99040565;52;1;;;;;;;;;1;360;0;5;2;10;2;3;;2;;.;3322;86;8610;
20231252;12;2023;7650851;1;2;1;70;;2;1930.2243339;52;1;;;;;;;;;1;240;0;3;3;1;2;2;;2;;.;5311;97;9700;
20231252;12;2023;7650851;1;3;1;70;;2;1930.2243339;52;1;;;;;1;;30;500000;1;60;0;4;1;3;2;2;;2;;.;9313;41;4111;
20231252;12;2023;7650851;1;4;1;70;;2;1930.2243339;52;;1;1;8;1;;;40;700000;1;2;0;8;1;3;2;2;;2;;9313;9313;41;4111;
20231252;12;2023;7650854;1;2;1;70;;2;1659.4298767;52;1;;;;;;;;;1;2;0;8;4;1;2;2;;2;;.;9213;01;0161;
20231252;12;2023;7650854;1;3;1;70;;2;1659.4298767;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650855;1;3;1;70;;2;1627.874374;52;1;;;;;1;;40;800000;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650856;1;1;1;70;;2;1906.5693374;52;;1;1;7;3;;;48;500000;1;1;0;8;3;1;2;2;;1;400000;9111;9111;97;9700;
20231252;12;2023;7650857;1;2;1;70;;2;1992.448593;52;1;;;;;;;;;1;2;0;7;4;1;2;2;;2;;.;6122;01;0145;
20231252;12;2023;7650857;1;3;1;70;;2;1992.448593;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650858;1;1;1;70;;2;1214.8757797;52;1;;;;;;;;;1;24;0;4;4;1;2;2;;2;;.;6111;01;0123;
20231252;12;2023;7650858;1;2;1;70;;2;1214.8757797;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650859;1;1;1;70;;2;1733.88565;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650860;1;2;1;70;;2;817.79755303;52;1;;;;;;;;;1;120;0;3;6;2;2;2;;2;;.;9211;01;0115;
20231252;12;2023;7650861;1;1;1;70;;2;1843.4583319;52;1;;;;;1;;48;600000;1;3;0;8;7;4;2;2;;2;;.;9211;01;0123;
20231252;12;2023;7650865;1;2;1;70;;2;2022.0480312;52;;1;1;4;1;;;48;600000;1;3;0;8;1;7;2;2;;2;;5223;5112;49;4921;
20231252;12;2023;7650868;1;2;1;70;;2;1061.6708468;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650868;1;4;1;70;;2;1061.6708468;52;1;;;;;;;;;1;300;0;4;4;1;2;2;;2;;.;6112;01;0123;
20231252;12;2023;7650869;1;5;1;70;;2;772.37345763;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650870;1;2;1;70;;2;1501.1463514;52;1;;;;;1;;40;600000;1;48;0;8;4;1;2;2;;1;40000;.;9111;81;8121;
20231252;12;2023;7650871;1;3;1;70;;2;1430.8337826;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650872;1;2;1;70;;2;1467.1340116;52;1;;;;;;;;;1;12;0;4;7;4;2;2;;2;;.;9211;01;0123;
20231252;12;2023;7650875;1;1;1;70;;2;1027.9718136;52;1;;;;;;;;;1;36;0;4;4;1;2;2;;2;;.;6112;01;0123;
20231252;12;2023;7650876;1;2;1;70;;1;995.01447998;52;;1;1;4;7;;;40;300000;2;;;;;;;2;;2;;9211;;;;
20231252;12;2023;7650877;1;2;1;70;;1;932.41123327;52;1;;;;;;;;;1;144;0;5;2;10;2;3;;2;;.;5321;86;8610;
20231252;12;2023;7650877;2;2;2;70;;1;932.41123327;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650879;1;1;1;70;;1;946.5131846;52;1;;;;;;;;;1;240;0;4;4;1;2;2;;2;;.;6121;01;0149;
20231252;12;2023;7650882;1;2;1;70;;1;1057.4687831;52;;2;1;28;1;;;40;600000;1;8;0;7;1;6;2;2;;1;300000;2411;2411;46;4663;
20231252;12;2023;7650883;1;2;1;70;;1;947.97722699;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650884;1;4;1;70;;1;924.71637721;52;1;;;;;;;;;1;72;0;3;1;5;2;2;;2;;.;1412;56;5630;
20231252;12;2023;7650885;1;1;1;70;;1;1151.3347794;52;1;;;;;;;;;1;360;0;4;4;1;2;2;;2;;.;7531;14;1410;
20231252;12;2023;7650887;1;2;1;70;;1;1162.8648004;52;1;;;;;;;;;1;240;0;3;6;2;2;2;;2;;.;9520;47;4789;
20231252;12;2023;7650888;1;1;1;70;;1;1109.936785;52;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;3322;47;4792;
20231252;12;2023;7650889;1;2;1;70;;1;1047.5055568;52;1;;;;;1;;40;800000;1;3;0;1;1;2;2;2;;2;;.;9334;47;4773;
20231252;12;2023;7650891;1;1;1;70;;1;1054.943443;52;;1;1;4;4;;;50;1200000;1;1;0;8;4;1;2;2;;1;500000;7112;7112;41;4111;
20231252;12;2023;7650891;1;2;1;70;;1;1054.943443;52;1;;;;;;;;;1;96;0;3;1;5;2;2;;2;;.;4321;13;1392;
20231252;12;2023;7650892;1;2;1;70;;1;1034.1569749;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650894;1;2;1;70;;1;1085.4703418;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650895;1;2;1;70;;1;1503.7928088;52;1;;;;;;;;;1;360;0;8;1;10;2;2;;2;;.;3341;47;4711;
20231252;12;2023;7650897;1;2;1;70;;1;1329.2061752;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650898;1;2;1;70;;1;1567.8488746;52;1;;;;;1;;24;300000;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650899;1;2;1;70;;1;1750.0873902;52;1;;;;;2;5;;1000000;1;12;0;3;1;1;2;2;;2;;.;9411;56;5619;
20231252;12;2023;7650899;1;3;1;70;;1;1750.0873902;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650900;1;1;1;70;;1;1419.7697769;52;1;;;;;;;;;1;360;0;7;4;1;2;2;;2;;.;8332;49;4923;
20231252;12;2023;7650900;1;2;1;70;;1;1419.7697769;52;1;;;;;;;;;1;84;0;5;2;10;2;3;;2;;.;5321;86;8610;
20231252;12;2023;7650902;1;2;1;70;;1;1930.50795;52;1;;;;;;;;;1;120;0;3;4;1;2;2;;2;;.;6111;01;0111;
20231252;12;2023;7650902;1;3;1;70;;1;1930.50795;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650908;1;1;1;70;;2;1179.091585;52;1;;;;;1;;40;200000;1;36;0;4;4;1;2;2;;2;;.;9333;52;5224;
20231252;12;2023;7650908;1;2;1;70;;2;1179.091585;52;1;;;;;;;;;1;96;0;3;4;1;2;2;;2;;.;9121;96;9601;
20231252;12;2023;7650909;1;1;1;70;;2;1179.091585;52;1;;;;;;;;;1;180;0;4;4;1;2;2;;2;;.;6111;01;0113;
20231252;12;2023;7650909;1;2;1;70;;2;1179.091585;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650911;1;3;1;70;;2;1769.0318727;52;1;;;;;;;;;1;96;0;4;1;2;2;2;;2;;.;8332;49;4923;
20231252;12;2023;7650912;1;4;1;70;;2;1802.7821863;52;1;;;;;1;;40;600000;1;6;0;3;1;2;2;2;;2;;.;9412;56;5611;
20231252;12;2023;7650915;1;3;1;70;;2;946.62810445;52;1;;;;;;;;;1;84;0;4;4;1;2;2;;2;;.;7331;13;1393;
20231252;12;2023;7650919;1;2;1;70;;2;732.65474477;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650919;1;3;1;70;;2;732.65474477;52;1;;;;;1;;20;500000;1;240;0;3;1;2;2;2;;2;;.;5120;56;5611;
20231252;12;2023;7650922;1;2;1;70;;2;1738.5519176;52;1;;;;;2;5;;800000;1;36;0;9;1;4;2;2;;2;;.;5131;56;5613;
20231252;12;2023;7650923;1;1;1;70;;2;732.65474477;52;1;;;;;;;;;1;84;0;4;5;3;2;2;;2;;.;6111;01;0113;
20231252;12;2023;7650927;1;2;1;70;;2;1887.7255986;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650928;1;2;1;70;;2;1816.5270441;52;1;;;;;1;;15;200000;1;264;0;4;4;1;2;2;;2;;.;7332;13;1391;
20231252;12;2023;7650928;1;3;1;70;;2;1816.5270441;52;1;;;;;2;5;;700000;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650932;1;1;1;70;;2;3676.2259545;52;;1;1;2;1;;;40;900000;1;2;0;8;4;10;2;2;;2;;5131;3422;84;8412;
20231252;12;2023;7650933;1;1;1;70;;2;3370.4554419;52;;2;1;16;1;;;48;1160000;1;4;0;7;1;2;2;2;;2;;7512;7512;10;1081;
20231252;12;2023;7650937;1;2;1;70;;2;2383.1766656;52;;2;1;48;1;;;48;1000000;1;1;0;6;4;1;2;2;;2;;4415;5322;88;8810;
20231252;12;2023;7650941;1;1;1;70;;2;1692.1756896;52;1;;;;;1;;36;200000;1;45;0;9;1;2;2;3;;2;;.;8331;49;4921;
20231252;12;2023;7650941;1;2;1;70;;2;1692.1756896;52;1;;;;;;;;;1;60;0;4;1;2;2;2;;2;;.;5120;56;5611;
20231252;12;2023;7650942;1;1;1;70;;2;1043.7386041;52;1;;;;;;;;;1;36;0;4;4;1;2;2;;2;;.;6111;01;0161;
20231252;12;2023;7650944;1;2;1;70;;2;683.45611692;52;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;8172;02;0220;
20231252;12;2023;7650945;1;1;1;70;;2;1182.8950969;52;1;;;;;2;5;;300000;1;5;0;4;4;1;2;2;;2;;.;6222;03;0312;
20231252;12;2023;7650949;1;2;1;70;;2;835.13591555;52;1;;;;;;;;;1;48;0;4;5;2;2;2;;2;;.;6111;01;0113;
20231252;12;2023;7650951;1;3;1;70;;2;1413.2034229;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231252;12;2023;7650952;1;1;1;70;;1;883.5891511;17;1;;;;;;;;;1;36;0;5;2;10;2;3;;2;;.;2341;85;8530;
